1422282899,113.2751,113.7400,113.1300,113.7400,3494600
1422283140,113.7700,113.8500,113.2600,113.2750,1666500
1422283499,113.3851,113.9100,113.2905,113.7600,1469700
1422283799,113.5600,113.6100,113.3300,113.3900,878900
1422284099,113.6199,113.7100,113.5200,113.5700,810900
1422284399,113.6780,113.7000,113.3800,113.6251,758100
1422284699,113.6000,113.8400,113.5500,113.6900,751100
1422284940,113.7150,113.8400,113.5600,113.5900,743800
1422285299,113.6400,113.7200,113.5400,113.7200,474600
1422285599,113.4400,113.6660,113.3349,113.6400,891500
1422285840,113.5090,113.6000,113.2600,113.4400,716300
1422286199,113.6050,113.6200,113.4200,113.5017,496900
1422286440,113.5790,113.6700,113.5000,113.6000,578200
1422286798,113.5700,113.6300,113.5200,113.5800,387300
1422287099,113.7290,113.7300,113.5300,113.5537,554200
1422287340,114.1100,114.1100,113.7200,113.7249,1288200
1422287699,114.2100,114.2299,114.0000,114.1100,794100
1422287940,114.2200,114.2500,114.1400,114.2200,564500
1422288299,114.2700,114.2700,114.1000,114.2200,618900
1422288599,114.1800,114.3600,114.1500,114.2700,773600
1422288899,114.1600,114.2790,114.1400,114.1850,424200
1422289199,114.0890,114.1800,114.0200,114.1600,464200
1422289499,114.1500,114.2800,114.0900,114.0900,542100
1422289799,114.0100,114.1800,113.9100,114.1500,689600
1422290040,113.8890,114.0700,113.8500,114.0100,484800
1422290399,113.9240,113.9900,113.8100,113.8899,421500
1422290640,113.8050,113.9900,113.8000,113.9300,485800
1422290940,113.7400,113.8300,113.7239,113.8100,465400
1422291299,113.6570,113.7850,113.5400,113.7400,711300
1422291540,113.5870,113.6700,113.5100,113.6600,583500
1422291840,113.6099,113.6799,113.5600,113.5900,395300
1422292199,113.4500,113.6238,113.3839,113.6061,768100
1422292498,113.4250,113.5800,113.3900,113.4320,504500
1422292799,113.6000,113.6100,113.4200,113.4300,443300
1422293040,113.7000,113.7300,113.5800,113.6000,388800
1422293399,113.6299,113.7500,113.6200,113.7000,362600
1422293699,113.5570,113.6800,113.5500,113.6300,322500
1422293940,113.5850,113.6000,113.4600,113.5560,358500
1422294240,113.6200,113.6600,113.5401,113.5500,226000
1422294540,113.4299,113.6300,113.4200,113.6300,340000
1422294840,113.5000,113.5600,113.4200,113.4246,310100
1422295145,113.5300,113.6100,113.4400,113.5100,244700
1422295440,113.4699,113.5400,113.3600,113.5300,366000
1422295740,113.3600,113.4600,113.3100,113.4600,294000
1422296040,113.3901,113.4500,113.3200,113.3550,380700
1422296340,113.5250,113.5800,113.3800,113.4000,339400
1422296644,113.4900,113.5300,113.4600,113.5141,219900
1422296998,113.5000,113.5550,113.4700,113.4810,219400
1422297240,113.6057,113.6700,113.5000,113.5000,397700
1422297540,113.6580,113.6700,113.5500,113.6050,240600
1422297842,113.6300,113.6800,113.6100,113.6400,272300
1422298199,113.7500,113.7500,113.6300,113.6400,503800
1422298440,113.6300,113.7900,113.6100,113.7401,453000
1422298799,113.6590,113.7200,113.6000,113.6300,315900
1422299041,113.7199,113.7500,113.6500,113.6690,324700
1422299399,113.7750,113.7800,113.6900,113.7199,280300
1422299640,113.7446,113.8101,113.6700,113.7600,742900
1422299999,113.7500,113.8057,113.7300,113.7500,229800
1422300240,113.6536,113.7600,113.6200,113.7443,400500
1422300598,113.6701,113.6800,113.5400,113.6600,426300
1422300843,113.6350,113.7400,113.6200,113.6800,359000
1422301198,113.5000,113.6550,113.4800,113.6350,504900
1422301499,113.3710,113.5399,113.3600,113.5000,574100
1422301799,113.3000,113.3900,113.2600,113.3700,535400
1422302099,113.0700,113.3150,112.9000,113.2999,1328000
1422302399,113.1445,113.2400,113.0100,113.0690,636600
1422302699,113.0600,113.1650,113.0600,113.1500,311800
1422302999,113.1400,113.2200,113.0301,113.0700,365800
1422303299,113.2750,113.3800,113.1300,113.1400,549300
1422303540,113.2150,113.3000,113.1500,113.2800,512800
1422303899,112.9919,113.2200,112.9400,113.2200,867400
1422304199,113.0300,113.1200,112.9600,112.9950,615100
1422304440,112.8958,113.0300,112.8700,113.0300,738200
1422304799,112.9400,113.0100,112.8700,112.8900,636800
1422305099,112.8800,112.9600,112.8000,112.9399,637000
1422305340,112.9110,112.9400,112.8550,112.8600,494100
1422305699,113.2550,113.2600,112.9200,112.9200,1034800
1422305999,113.0900,113.2600,113.0500,113.2600,1408300
1422306000,113.1000,113.1000,113.1000,113.1000,4715800
1422369299,111.4999,112.4600,111.0100,112.4300,0
1422369599,111.3700,111.5200,110.5400,111.4900,2785500
1422369899,111.4300,111.7300,111.3001,111.3700,1586400
1422370199,111.4000,111.6000,111.0100,111.4200,1243100
1422370499,111.0000,111.4700,110.8300,111.4000,1314700
1422370799,111.1010,111.1500,110.8800,111.0000,1882200
1422371040,111.2000,111.3200,110.9000,111.1000,1144000
1422371340,111.2200,111.3400,111.0900,111.2100,710700
1422371699,111.0350,111.3300,110.9600,111.2200,632100
1422371940,111.0600,111.1480,110.9200,111.0350,674800
1422372299,111.0000,111.1400,110.9400,111.0600,741800
1422372599,110.7548,111.1100,110.7500,111.0100,1080400
1422372899,110.5260,110.7900,110.5200,110.7600,1220700
1422373199,110.4250,110.5799,110.2700,110.5278,1340700
1422373440,109.9000,110.4250,109.7500,110.4200,1955000
1422373799,110.0700,110.0900,109.7500,109.8900,969700
1422374040,110.0290,110.1300,109.8450,110.0700,922500
1422374399,110.1300,110.1790,109.9300,110.0300,763300
1422374640,110.1299,110.2200,110.0900,110.1390,745800
1422374999,110.3100,110.3400,110.1100,110.1200,760600
1422375240,110.4800,110.5000,110.2500,110.3139,832400
1422375599,110.4000,110.5300,110.3100,110.4900,671500
1422375840,110.3800,110.5300,110.3600,110.4000,616400
1422376140,110.3700,110.4700,110.1200,110.3890,836700
1422376499,110.7390,110.7900,110.3300,110.3700,1133800
1422376799,110.7400,110.8400,110.6668,110.7300,611300
1422377041,110.6197,110.7800,110.5800,110.7401,633600
1422377340,110.9000,110.9300,110.5900,110.6100,602100
1422377699,110.8099,110.9200,110.7700,110.9000,463300
1422377999,110.5000,110.8200,110.2500,110.8061,729400
1422378240,110.4800,110.5861,110.3900,110.4900,502600
1422378540,110.4800,110.5800,110.4100,110.4800,396200
1422378899,110.4690,110.5700,110.3100,110.4790,453100
1422379140,110.6200,110.7100,110.3601,110.4672,521400
1422379441,110.6200,110.8000,110.6000,110.6200,466900
1422379799,111.0339,111.0400,110.6200,110.6201,817400
1422380099,111.2300,111.2300,111.0300,111.0400,896600
1422380340,111.3100,111.3600,111.2000,111.2250,920200
1422380641,111.3400,111.4000,111.1200,111.3121,648200
1422380940,111.2800,111.3800,111.2100,111.3400,530700
1422381240,111.1790,111.3400,111.1400,111.2760,464200
1422381599,111.2100,111.2500,111.1100,111.1790,418800
1422381842,111.3900,111.4100,111.1900,111.2100,654200
1422382140,111.3200,111.4400,111.2500,111.3990,705400
1422382499,111.4268,111.4400,111.2800,111.3100,413200
1422382799,111.3500,111.5100,111.3500,111.4250,747200
1422383040,111.3955,111.4300,111.2576,111.3500,496900
1422383340,111.4700,111.5000,111.3300,111.3910,478700
1422383640,111.4240,111.6100,111.4000,111.4700,834100
1422383999,111.4710,111.5000,111.3700,111.4221,401200
1422384299,111.4199,111.5400,111.3600,111.4900,501300
1422384599,111.1800,111.4100,111.1200,111.4100,884200
1422384840,110.9773,111.2600,110.9000,111.1800,663600
1422385198,110.7150,110.9900,110.7000,110.9790,811600
1422385440,110.8100,110.8900,110.6800,110.7100,749400
1422385799,110.8162,110.9400,110.7900,110.8190,517500
1422386040,110.9000,110.9000,110.7200,110.8139,584600
1422386340,110.9500,110.9699,110.8000,110.9000,577600
1422386699,111.0300,111.1300,110.9300,110.9500,634200
1422386940,111.1900,111.2000,111.0367,111.0400,489200
1422387240,111.1261,111.2100,111.0350,111.1900,508600
1422387599,111.1900,111.2000,111.0238,111.1280,443500
1422387840,111.2800,111.3100,111.1200,111.1900,567100
1422388198,111.2901,111.3200,111.1800,111.2800,526800
1422388499,111.1490,111.4000,111.1100,111.2950,617400
1422388740,110.9800,111.1900,110.9300,111.1400,1142700
1422389099,111.1290,111.2000,110.9800,111.0000,577600
1422389340,111.0750,111.1500,110.9900,111.1290,469500
1422389640,111.0700,111.1900,111.0600,111.0800,562000
1422389940,110.7699,111.0844,110.7500,111.0750,977200
1422390240,110.4400,110.8000,110.3500,110.7700,1664200
1422390599,110.4500,110.5900,110.4100,110.4470,1155900
1422390840,110.5200,110.5500,110.3600,110.4400,826700
1422391199,110.3010,110.5300,110.2400,110.5200,1176100
1422391499,110.3900,110.4400,110.2600,110.3010,1033300
1422391799,110.0400,110.4000,110.0300,110.3900,1393700
1422392040,109.5350,110.0400,109.3950,110.0350,4041900
1422392340,109.1500,109.7400,109.0300,109.5300,4310300
1422392400,109.1400,109.1400,109.1400,109.1400,21903700
1422455640,116.8800,117.7799,116.7100,117.6950,0
1422455999,116.8800,116.9100,115.8400,116.8800,6543700
1422456240,117.4600,117.4900,116.8400,116.9000,5262000
1422456599,117.8000,117.8400,117.3600,117.4700,4845200
1422456840,117.6100,118.0000,117.5500,117.8000,10221700
1422457141,117.1150,117.7000,117.1000,117.6100,3296400
1422457499,117.4799,117.6300,117.1100,117.1200,2494700
1422457799,117.6299,117.7400,117.3800,117.4900,1937800
1422458099,117.6432,117.7600,117.5700,117.6200,2249900
1422458399,117.8400,117.8700,117.4300,117.6500,2671000
1422458640,117.9950,118.1200,117.7500,117.8400,4211100
1422458999,117.8100,118.0000,117.6900,118.0000,1866000
1422459298,117.5400,117.8200,117.5400,117.8100,1652300
1422459599,117.2700,117.5499,117.1300,117.5400,2844800
1422459899,116.7600,117.3300,116.6800,117.2600,2497000
1422460140,116.6850,117.0400,116.6300,116.7600,1997200
1422460440,116.7801,117.0500,116.6800,116.6850,1729800
1422460799,116.3100,116.7900,116.1200,116.7900,2592000
1422461099,116.4300,116.5900,116.0000,116.3100,2074300
1422461399,116.4700,116.5700,116.3200,116.4210,1624100
1422461699,115.9758,116.4800,115.8600,116.4800,2502900
1422461999,116.0550,116.0900,115.5100,115.9700,2325700
1422462299,116.1000,116.2500,115.9300,116.0550,1327300
1422462540,116.2860,116.3900,116.0100,116.1100,1304300
1422462840,116.3150,116.4400,116.2200,116.2800,827000
1422463199,116.3332,116.5300,116.3000,116.3161,1057200
1422463499,116.6150,116.6500,116.2000,116.3400,805100
1422463740,116.9200,116.9500,116.5800,116.6100,1219700
1422464040,116.6260,116.9400,116.6200,116.9200,831200
1422464340,116.7200,116.7900,116.5300,116.6200,884100
1422464699,117.0000,117.0200,116.7000,116.7300,1103500
1422464999,116.9001,117.1000,116.8900,117.0200,995100
1422465240,117.0001,117.0500,116.8900,116.9100,495300
1422465599,117.1800,117.2200,116.9300,117.0020,823900
1422465840,117.2200,117.2300,117.0000,117.1860,603100
1422466199,117.3800,117.4161,117.1700,117.2200,1000100
1422466440,117.6100,117.6300,117.3400,117.3800,1503200
1422466740,117.4150,117.6700,117.3800,117.6180,2011500
1422467099,117.5160,117.5500,117.3500,117.4100,2858800
1422467399,117.4678,117.6500,117.4600,117.5200,1126500
1422467640,117.6341,117.6800,117.4600,117.4679,1120100
1422467999,117.6300,117.7400,117.5700,117.6300,1079600
1422468240,117.3800,117.6400,117.3100,117.6290,1040700
1422468540,117.5100,117.5500,117.3700,117.3739,660300
1422468899,117.1600,117.5100,117.0900,117.5100,1073500
1422469199,117.4200,117.4900,117.1039,117.1600,688100
1422469499,117.5050,117.5800,117.3800,117.3800,576500
1422469740,117.3750,117.5300,117.3138,117.5100,498100
1422470099,117.4400,117.5200,117.2900,117.3701,608300
1422470340,117.4700,117.5000,117.4200,117.4500,422100
1422470640,117.3901,117.5100,117.3200,117.4800,545900
1422470999,117.4201,117.5000,117.3800,117.3900,418500
1422471240,117.4950,117.5200,117.3900,117.4200,656000
1422471599,117.4650,117.5200,117.3700,117.4900,688200
1422471899,117.4842,117.7100,117.2900,117.4700,1665700
1422472199,117.1900,117.6300,117.1100,117.4950,1046900
1422472440,117.2000,117.2700,116.6400,117.2000,1758000
1422472740,117.2400,117.3300,117.0800,117.2000,1307600
1422473040,117.1850,117.3100,117.0700,117.2450,777000
1422473399,116.7200,117.1900,116.6100,117.1900,1134200
1422473640,116.6600,116.8900,116.4250,116.7100,1185200
1422473999,116.8000,116.9500,116.5800,116.6500,988800
1422474299,117.2100,117.2500,116.6700,116.8000,908400
1422474599,117.1000,117.3200,117.0604,117.2000,850500
1422474840,117.2036,117.3200,117.0100,117.1001,817000
1422475199,117.0500,117.2850,117.0300,117.2200,559600
1422475440,116.9100,117.2700,116.9000,117.0450,758500
1422475799,116.9600,117.0500,116.7710,116.9100,676900
1422476099,116.5700,117.0400,116.5600,116.9600,811500
1422476399,115.9800,116.6361,115.9100,116.5750,1696200
1422476640,116.2400,116.4400,115.9500,115.9700,1088300
1422476999,116.1300,116.2500,115.8600,116.2400,1260600
1422477299,115.5150,116.1500,115.5100,116.1200,1839700
1422477540,115.7700,115.9500,115.3200,115.5200,2097200
1422477840,115.6299,115.8000,115.4300,115.7700,1689400
1422478140,115.9600,116.0500,115.5800,115.6301,1695400
1422478499,115.8100,115.9600,115.7400,115.8300,1749700
1422478740,115.3800,115.8500,115.3500,115.8200,2455100
1422478800,115.3200,115.3200,115.3200,115.3200,500
1422542098,116.2724,116.6300,115.8400,116.3200,0
1422542399,116.1400,116.5600,115.9600,116.2200,1687600
1422542699,115.8800,116.1400,115.6200,116.1351,1536200
1422542999,115.8499,116.1400,115.5600,115.8800,1711300
1422543299,116.4955,116.5200,115.7100,115.8500,1669300
1422543599,116.9400,116.9900,116.4100,116.4952,2030600
1422543899,117.1990,117.2500,116.7500,116.9400,2262800
1422544140,117.0900,117.3050,116.9100,117.1962,1761700
1422544498,116.9090,117.1900,116.8100,117.0800,1250100
1422544741,117.1600,117.2900,116.8000,116.9000,1274000
1422545099,117.0000,117.2800,116.8950,117.1600,1186700
1422545399,117.2600,117.3000,116.9300,116.9999,1221600
1422545699,117.0900,117.3200,117.0200,117.2700,1088700
1422545999,116.9028,117.1000,116.5400,117.0900,1393300
1422546299,116.7338,116.9500,116.5400,116.9090,899600
1422546540,116.6300,116.7700,116.3500,116.7300,1099200
1422546840,116.3800,116.6800,116.2600,116.6500,1062900
1422547199,116.8600,116.9800,116.3400,116.3890,994700
1422547499,116.8310,116.9900,116.8100,116.8600,498700
1422547740,117.1300,117.1310,116.7200,116.8300,772200
1422548099,117.1600,117.2200,117.0568,117.1400,932200
1422548399,116.9700,117.3100,116.8800,117.1600,968700
1422548699,117.1850,117.2500,116.9600,116.9600,590100
1422548999,116.8300,117.1900,116.7700,117.1900,674200
1422549299,117.0000,117.0400,116.7600,116.8400,897500
1422549543,116.9300,117.0100,116.8400,116.9599,412700
1422549898,116.6901,116.9300,116.6620,116.9300,707300
1422550199,117.0200,117.1100,116.6450,116.7000,815100
1422550440,117.2399,117.3200,117.0300,117.0500,1075400
1422550799,117.3000,117.4700,117.1600,117.2350,1368400
1422551040,117.3700,117.4400,117.2800,117.3010,928000
1422551341,117.3700,117.4500,117.3000,117.3600,881700
1422551699,117.4499,117.4800,117.3200,117.3600,583000
1422551997,117.4100,117.4900,117.3900,117.4500,490900
1422552240,117.3400,117.4339,117.1100,117.4150,845100
1422552540,117.2200,117.3499,117.0800,117.3468,430100
1422552899,117.1936,117.2800,117.1300,117.2110,330000
1422553198,117.2100,117.3000,117.1339,117.1900,367300
1422553499,117.0900,117.3100,117.0700,117.2300,484200
1422553740,117.1502,117.2500,117.0300,117.0800,358700
1422554040,117.2200,117.2300,117.0100,117.1600,370800
1422554340,117.2600,117.3100,117.1000,117.2200,493300
1422554699,117.2100,117.3100,117.1750,117.2512,423900
1422554999,117.1800,117.3100,117.1000,117.2000,358800
1422555240,117.2600,117.3200,117.1510,117.1740,418300
1422555599,117.2500,117.3290,117.2200,117.2601,382500
1422555840,117.2700,117.3400,117.2180,117.2600,431100
1422556141,117.4990,117.5400,117.2500,117.2800,997600
1422556440,117.4710,117.5500,117.4200,117.5000,428100
1422556799,117.6090,117.6200,117.4700,117.4750,718400
1422557041,117.7550,117.7790,117.5800,117.6100,815500
1422557399,117.9600,117.9700,117.5800,117.7599,1020400
1422557699,118.0000,118.1200,117.9300,117.9650,2009400
1422557940,117.9600,118.0800,117.9500,118.0100,1316000
1422558240,118.0199,118.0800,117.9600,117.9700,847700
1422558540,117.9800,118.0900,117.9300,118.0200,812500
1422558899,118.1410,118.2000,117.8300,117.9800,1263300
1422559140,118.2300,118.2500,118.1300,118.1500,826500
1422559440,118.3800,118.4500,118.2000,118.2300,1284700
1422559799,118.5600,118.5700,118.3200,118.3700,1427100
1422560040,118.8400,118.8400,118.5300,118.5500,1469700
1422560399,118.6700,118.8800,118.5901,118.8400,1327900
1422560640,118.5500,118.7100,118.5100,118.6850,743300
1422560999,118.3900,118.5900,118.3700,118.5500,948600
1422561299,118.8000,118.8000,118.3900,118.3900,964600
1422561599,118.9400,118.9500,118.7000,118.7900,1771800
1422561899,118.8500,119.0700,118.8100,118.9400,1839200
1422562199,118.9700,119.0100,118.8400,118.8500,900500
1422562499,118.7200,118.9900,118.7000,118.9700,871300
1422562740,118.8500,118.8500,118.5900,118.7200,896900
1422563040,119.0000,119.0150,118.7650,118.8447,1097000
1422563399,119.0000,119.0800,118.9500,119.0010,1157900
1422563699,118.9101,119.0500,118.1889,119.0041,917200
1422563940,119.1000,119.1000,118.8300,118.9100,982300
1422564299,119.0900,119.1200,119.0000,119.1000,1273700
1422564540,119.1200,119.1900,119.0450,119.1000,1388900
1422564899,118.8200,119.1800,118.8100,119.1200,1314500
1422565199,118.9300,118.9400,118.6600,118.8200,2150800
1422565200,118.9000,118.9000,118.9000,118.9000,1729600
1422628499,118.7801,118.8000,118.1360,118.2900,0
1422628740,119.2900,119.4000,118.7000,118.8000,2482300
1422629099,119.7354,119.7400,119.2800,119.3000,2249700
1422629340,119.8550,120.0000,119.6900,119.7350,3781800
1422629640,119.8800,119.9500,119.6900,119.8600,2150000
1422629940,119.6300,120.0000,119.5300,119.8800,1967000
1422630240,119.8400,119.9400,119.5600,119.6100,1409100
1422630540,119.8400,119.9200,119.7000,119.8350,1745100
1422630899,119.3300,119.8700,119.2100,119.8400,1902100
1422631199,119.2100,119.4000,119.0800,119.3500,1546300
1422631442,118.8840,119.2900,118.8200,119.2100,1408800
1422631799,119.2800,119.3700,118.8300,118.8900,1239000
1422632099,119.0701,119.2850,118.9500,119.2800,1095000
1422632399,119.0800,119.1900,118.9500,119.0701,828900
1422632640,119.2060,119.3800,118.9500,119.0700,990900
1422632999,119.4700,119.5100,119.2050,119.2100,934500
1422633240,119.3200,119.4800,119.1800,119.4700,633000
1422633599,119.2500,119.3300,119.0200,119.3100,843100
1422633840,119.2900,119.3900,119.1200,119.2500,481100
1422634199,119.0700,119.3350,118.9200,119.2900,779900
1422634440,118.9700,119.2400,118.7800,119.0700,1049800
1422634799,119.0050,119.0500,118.8400,118.9700,632700
1422635099,118.9610,119.0300,118.8400,119.0100,472400
1422635340,119.2839,119.3500,118.9500,118.9600,679700
1422635640,119.2100,119.4100,119.2032,119.2700,614700
1422635940,119.2200,119.3601,119.0400,119.2100,456500
1422636299,119.0300,119.2500,118.9600,119.2200,632700
1422636540,118.9960,119.1500,118.9700,119.0380,407400
1422636899,118.9330,119.0700,118.8300,118.9860,659500
1422637140,119.1700,119.2200,118.9200,118.9300,521100
1422637440,119.2900,119.3800,119.1500,119.1500,683100
1422637799,119.2500,119.3399,119.1900,119.2930,304200
1422638099,119.4300,119.4600,119.1200,119.2700,520800
1422638399,119.3800,119.4400,119.2800,119.4200,467100
1422638640,119.3949,119.4500,119.2800,119.3700,406700
1422638940,119.6000,119.6300,119.3330,119.4000,716300
1422639299,119.5310,119.6200,119.4400,119.6000,428400
1422639540,119.4670,119.5700,119.3600,119.5300,482700
1422639897,119.4350,119.5000,119.3700,119.4664,365300
1422640199,119.2701,119.4400,119.2000,119.4339,567400
1422640440,119.4300,119.4900,119.2700,119.2700,475500
1422640799,119.3600,119.4499,119.2800,119.4350,432200
1422641041,119.5301,119.5799,119.3224,119.3600,1009000
1422641340,119.4100,119.5700,119.3801,119.5400,1244100
1422641699,119.2100,119.4200,119.2000,119.4065,423700
1422641940,119.2100,119.2600,119.0800,119.2100,471700
1422642241,119.0700,119.2900,119.0310,119.2100,413700
1422642544,119.2300,119.2899,119.0600,119.0700,340400
1422642899,119.2700,119.3300,119.1300,119.2399,412700
1422643140,119.2100,119.3000,119.1670,119.2800,255800
1422643440,119.0710,119.2100,118.9000,119.2050,692100
1422643740,119.2400,119.2500,119.0590,119.0800,456000
1422644099,119.2500,119.2800,119.1700,119.2400,314400
1422644399,119.2100,119.2400,119.0850,119.2400,434200
1422644642,119.1000,119.2150,119.0250,119.2010,336400
1422644999,119.0000,119.1000,118.9100,119.0900,516100
1422645240,118.9401,119.0800,118.8200,119.0100,767900
1422645540,119.2199,119.2400,118.8900,118.9500,546100
1422645840,119.3700,119.3900,119.1500,119.2100,690700
1422646199,119.5500,119.5600,119.3400,119.3776,828200
1422646440,119.3300,119.6400,119.3200,119.5600,1371100
1422646740,119.3100,119.4100,119.2400,119.3300,458700
1422647040,119.2900,119.4400,119.2900,119.3100,521300
1422647399,119.0001,119.3300,118.8914,119.2900,719600
1422647640,119.0500,119.1300,118.9100,119.0000,683300
1422647940,119.0700,119.1000,118.8800,119.0500,474800
1422648299,118.8700,119.1300,118.8700,119.0600,534200
1422648599,118.4900,118.9600,118.4201,118.8700,1127800
1422648899,118.7100,118.7100,118.4200,118.4900,1029400
1422649199,118.1500,118.7000,118.1500,118.7000,1135900
1422649499,117.9900,118.2252,117.7000,118.1500,2157300
1422649799,118.1000,118.1300,117.7900,117.9839,1245800
1422650099,117.5800,118.1000,117.4300,118.0900,1787700
1422650341,117.5200,117.8300,117.4100,117.5700,1407500
1422650640,117.0750,117.5500,116.8500,117.5500,2292100
1422650999,117.2400,117.4300,117.0800,117.0800,1559200
1422651240,117.1500,117.4300,117.1400,117.2400,1333300
1422651599,117.2100,117.2100,116.9500,117.1500,2748400
1422651600,117.2100,117.2100,117.1600,117.1600,0